"aou","shiftdist","velocity","bearing","r","lat_slope","lat_pval","lon_slope","lon_pval","distance_ratio","dratio_rand_mean","dratio_rand_sd","direction.lat","direction.lon","shiftdir","popchange"
5940,260.801732733334,5.54897303687945,-48.7330381307825,-1.40066952827855,0.0417013126509852,0.000246309396249437,-0.0560341303671363,0.000372242862705732,0.593011257505169,0.217737805334745,0.0540577269134132,"north","west","northwest","decreasing"
7030,89.5190942054699,1.90466157883979,-83.4463394139578,-0.182637713390471,-0.00194362664726588,0.563063838143411,-0.0306636918071794,0.0557729733765947,0.145260068452227,0.116524459828677,0.0202674997657746,"","","","decreasing"
7070,613.375831888476,13.0505496146484,-58.0825449274808,-0.369785801886476,0.0407777563376511,0.00356085396672028,-0.0770404713631157,0.0175155715651028,0.442591315512187,0.341649227016835,0.0492120163736699,"north","west","northwest","decreasing"
7180,92.4886503665793,1.96784362482084,54.0671980601589,0.420261917043774,0.00880021914044548,0.302058085006972,0.000266360281805744,0.977313532789239,0.16772682559769,0.151085639069838,0.0173417439375037,"","","","increasing"
7270,88.1626088127163,1.8758001875046,131.360338701416,0.400422780991125,-0.01080985637224,0.00680785316525772,0.0219194723710201,0.285130612243835,0.113972159634736,0.102927536429514,0.0147669471141683,"south","","south","increasing"
7290,192.672194250028,4.09940838829846,57.953321184829,-0.121243919826657,0.0164003233934531,0.000896802542232612,0.0269437911904001,0.00435153018404539,0.597449137289938,0.346574310002481,0.0567873801260945,"north","east","northeast","decreasing"
7300,389.619248078776,8.28977123571864,82.6219454979393,-0.131593004825345,0.0317310018800537,0.0930504233666541,0.0997477836438162,2.19006640505123e-06,0.421893279780218,0.209622589963256,0.0322568645682706,"","east","east","decreasing"
7310,90.7214794932442,1.93024424453711,91.5386125896295,0.577471340792585,-0.00351755067302554,0.316374007431545,0.0134221118938436,0.0556339575896264,0.293431585793139,0.241800462047762,0.0276969521526685,"","","","increasing"
7350,152.292327891987,3.24026229557419,-6.78202070871088,0.421716501091782,0.0261133503211286,0.000108479805347745,-0.00164427198058214,0.932121093945608,0.231308801335674,0.171785511003953,0.0193253209301439,"north","","north","increasing"
7360,89.3347127328598,1.90073856878425,77.0828363510911,0.331639827013367,-0.00213317987215366,0.688625168966021,0.000133654832157683,0.990257498915901,0.16237789551096,0.165816435993542,0.0243854408778964,"","","","increasing"
7380,254.698403041972,5.41911495833984,41.9982230675237,-0.302870375161933,0.0376409597301416,0.00128555044470588,0.0495379469259451,0.00633828527317665,0.441140813900654,0.21756517682997,0.0356909595351447,"north","east","northeast","decreasing"
7410,548.909815431194,11.6789322432169,-9.85287692501724,-0.119907394222019,0.0856161705660974,0.0026995975375606,-0.0288023738549034,0.00571633798532872,0.544881469459693,0.30396624606798,0.05258676568005,"north","west","northwest","decreasing"
7430,173.107943488286,3.68314773379332,61.2782112253367,-0.456956556068486,0.0035225924047254,0.541934712906085,0.071020859373794,0.00693363178204559,0.266849968775321,0.131057695095063,0.0213213738995659,"","east","east","decreasing"
7460,491.587877271904,10.4593165377001,-62.8882587148407,0.221490249281225,0.0188744817739023,0.191261350467884,-0.0194968013146848,0.617233473803529,0.387741725088904,0.2982709630631,0.0412722828508263,"","","","increasing"
